COMM107,101,"Ao, Siqiao Austin",20,10,5,3,0,1,0,0,0,0,0,0,0,0,1,0
COMM107,201,"Garnier, Stephan",19,5,7,2,1,2,0,0,0,1,0,0,0,0,1,0
COMM107,301,"Hundal, Savreen",19,4,11,0,0,1,3,0,0,0,0,0,0,0,0,0
COMM107,401,"Golden, Jim B.",19,3,9,0,1,0,4,0,1,0,0,0,0,0,1,0
COMM107,1101,"Ao, Siqiao Austin",19,5,9,3,1,0,1,0,0,0,0,0,0,0,0,0
COMM107,1201,"Garnier, Stephan",19,7,3,7,0,0,2,0,0,0,0,0,0,0,0,0
COMM107,1301,"Hundal, Savreen",20,2,10,0,2,3,2,0,0,0,0,0,0,0,1,0
COMM107,1401,"Foster, Daniel Landon",19,0,7,0,2,0,8,0,1,1,0,0,0,0,0,0
COMM107,1501,"Truban, Olivia",20,10,6,2,0,0,1,0,0,0,0,0,0,0,1,0
COMM107,2301,"Foster, Daniel Landon",20,1,8,0,1,2,4,0,0,0,0,0,0,1,3,0
COMM107,2401,"Golden, Jim B.",19,0,5,0,3,3,4,0,1,2,0,0,0,1,0,0
COMM107,2501,"Choi, Jin",19,6,1,9,0,0,1,0,1,1,0,0,0,0,0,0
COMM107,2601,"Komuhendo, Miriam",20,4,9,1,1,2,2,0,0,0,0,0,0,0,1,0
COMM107,2701,"Truban, Olivia",19,8,3,6,2,0,0,0,0,0,0,0,0,0,0,0
COMM107,2801,"Stone, Crystal",19,4,8,6,0,1,0,0,0,0,0,0,0,0,0,0
COMM107,2901,"Savchuk, Viktoriia",19,13,2,0,3,0,1,0,0,0,0,0,0,0,0,0
COMM107,3001,"Newton, Emma E",19,13,3,2,0,1,0,0,0,0,0,0,0,0,0,0
COMM107,3101,"Hundal, Savreen",19,1,4,0,4,3,5,0,0,1,0,0,0,0,0,1
COMM107,3301,"Foster, Daniel Landon",19,1,10,0,0,0,7,0,0,1,0,0,0,0,0,0
COMM107,3401,"Golden, Jim B.",20,10,5,1,0,0,3,0,0,0,0,0,0,0,1,0
COMM107,3501,"Choi, Jin",20,7,4,3,1,1,1,0,0,0,0,0,0,1,2,0
COMM107,3601,"Komuhendo, Miriam",20,10,5,0,1,2,1,0,0,0,0,0,0,0,1,0
COMM107,3701,"Kaufer, Mollie Rachel",19,10,2,2,0,2,2,0,1,0,0,0,0,0,0,0
COMM107,3801,"Stone, Crystal",19,6,5,7,0,0,0,0,0,0,0,1,0,0,0,0
COMM107,3901,"Savchuk, Viktoriia",19,13,5,1,0,0,0,0,0,0,0,0,0,0,0,0
COMM107,4001,"Newton, Emma E",19,9,2,6,0,1,1,0,0,0,0,0,0,0,0,0
COMM107,4101,"Hundal, Savreen",20,3,8,0,1,1,2,1,0,0,0,0,0,2,2,0
COMM107,4201,"Yan, Yumin",20,8,0,11,0,0,0,0,0,0,0,0,0,0,1,0
COMM107,4301,"Foster, Daniel Landon",20,2,6,0,2,1,7,0,0,0,0,0,0,0,2,0
COMM107,4401,"Golden, Jim B.",19,6,5,2,2,0,2,0,1,0,0,1,0,0,0,0
COMM107,4501,"Kim, Rudy Sunrin",19,11,5,1,1,1,0,0,0,0,0,0,0,0,0,0
COMM107,4601,"Hourigan, Taylor Aline",19,11,6,0,0,1,0,0,0,0,0,0,0,1,0,0
COMM107,4801,"Leach, Jonathan David",19,10,0,8,1,0,0,0,0,0,0,0,0,0,0,0
COMM107,4901,"Foster, Daniel Landon",20,1,9,0,1,2,4,0,0,0,0,0,0,2,1,0
COMM107,5001,"Golden, Jim B.",20,7,8,0,0,1,3,0,0,0,0,0,0,0,1,0
COMM107,5101,"Kim, Rudy Sunrin",19,11,3,3,0,0,1,0,0,0,0,0,0,0,1,0
COMM107,5601,"Kamran, Neha",19,10,5,2,1,0,1,0,0,0,0,0,0,0,0,0
COMM107,5701,"Ma, Xin",19,7,0,12,0,0,0,0,0,0,0,0,0,0,0,0
COMM107,5801,"Phipps, Elizabeth Brooke",19,8,3,7,0,1,0,0,0,0,0,0,0,0,0,0
COMM107,6101,"Gordon, L Suzanne",20,3,6,1,2,2,4,0,0,0,0,0,0,0,2,0
COMM107,6201,"Salzano, Matthew Paul",19,8,4,5,0,1,1,0,0,0,0,0,0,0,0,0
COMM107,6301,"Phipps, Elizabeth Brooke",20,4,6,1,0,1,5,0,0,1,0,0,0,0,2,0
COMM107,6401,"Kamran, Neha",19,10,2,6,0,0,0,0,0,0,0,0,0,0,1,0
COMM107,6501,"Ma, Xin",19,5,2,11,0,1,0,0,0,0,0,0,0,0,0,0
COMM107,6601,"Gordon, L Suzanne",20,6,8,0,0,0,3,0,0,0,0,0,0,1,2,0
COMM107,6701,"Salzano, Matthew Paul",19,8,3,3,0,1,3,0,0,1,0,0,0,0,0,0
COMM107,6801,"Dapherede-Otusanya, Ayodeji",19,3,6,5,2,1,1,0,0,1,0,0,0,0,0,0
COMM107,6901,"Gowin, Julie S.",19,10,2,2,0,1,2,0,0,2,0,0,0,0,0,0
COMM107,7301,"Grimm, Alexandra",19,8,3,2,1,2,1,1,0,1,0,0,0,0,0,0
COMM107,7401,"Kim, Jeonghyun",19,4,9,2,0,1,2,1,0,0,0,0,0,0,0,0
COMM107,7501,"Munoz, Kimberli Dawn",19,9,3,6,0,1,0,0,0,0,0,0,0,0,0,0
COMM107,7601,"Galarowicz, Donia",19,6,2,8,0,0,0,0,0,0,0,0,0,3,0,0
COMM107,7701,"Bruner, Jaclyn",19,8,1,8,0,0,1,0,0,0,0,0,0,1,0,0
COMM107,7901,"Soeder, Janna",19,10,4,0,1,1,1,0,1,0,0,0,0,1,0,0
COMM107,8001,"Lucas, Melissa A.",19,15,1,0,0,0,1,0,1,1,0,0,0,0,0,0
COMM107,8101,"Grimm, Alexandra",19,8,6,5,0,0,0,0,0,0,0,0,0,0,0,0
COMM107,8201,"Kim, Jeonghyun",20,3,7,1,4,0,2,0,2,0,0,0,0,0,1,0
COMM107,8301,"Munoz, Kimberli Dawn",19,8,1,9,1,0,0,0,0,0,0,0,0,0,0,0
COMM107,8401,"McCloskey, Thomas",19,4,0,13,0,1,0,0,0,0,0,0,0,0,1,0
COMM107,8501,"Fraser, Daviana Alessandra",19,11,2,4,0,0,0,0,0,1,0,0,0,1,0,0
COMM107,8601,"Galarowicz, Donia",19,8,2,9,0,0,0,0,0,0,0,0,0,0,0,0
COMM107,8701,"Iannacone, Jeannette Isabelle",19,14,2,3,0,0,0,0,0,0,0,0,0,0,0,0
COMM107,8801,"Ma, Ran",19,4,0,14,0,0,1,0,0,0,0,0,0,0,0,0
COMM107,8901,"McCloskey, Thomas",20,5,2,10,0,1,0,0,1,0,0,0,0,0,1,0
COMM107,9001,"Hardy, Alisa Denise",20,5,4,4,1,1,2,0,0,1,0,0,0,0,2,0
COMM107,9101,"Sheikh, Sabeen",19,17,1,1,0,0,0,0,0,0,0,0,0,0,0,0
COMM107,9201,"Pope, Cassondra N",19,7,3,6,1,0,1,0,1,0,0,0,0,0,0,0
COMM107,9301,"Dawson, Emily Theresa",19,12,2,4,0,0,1,0,0,0,0,0,0,0,0,0
COMM107,9401,"Otchere, Faith Afua",19,9,1,9,0,0,0,0,0,0,0,0,0,0,0,0
COMM107,9501,"Lin, Tong",20,4,2,12,0,0,0,0,0,1,0,0,0,0,1,0
COMM107,9601,"Mashanda, Tatenda",19,7,4,4,1,0,2,0,0,0,0,0,0,1,0,0
COMM107,9701,"McCloskey, Thomas",19,6,1,11,0,0,0,0,0,1,0,0,0,0,0,0
COMM107,9801,"Sheikh, Sabeen",19,15,1,0,0,1,2,0,0,0,0,0,0,0,0,0
COMM107,9901,"Wu, Xingman",19,3,0,16,0,0,0,0,0,0,0,0,0,0,0,0
COMM107,9902,"Swift, Christopher Noel",19,9,7,0,1,0,0,0,1,1,0,0,0,0,0,0
COMM107,9903,"Dawson, Emily Theresa",19,11,4,2,0,0,1,0,0,0,0,0,0,0,1,0
COMM107,9904,"Ma, Ran",19,8,3,7,0,0,1,0,0,0,0,0,0,0,0,0
COMM107,9905,"Kc, Umisha",19,9,4,5,0,1,0,0,0,0,0,0,0,0,0,0
COMM107,9906,"Mashanda, Tatenda",19,3,12,3,0,0,1,0,0,0,0,0,0,0,0,0
COMM107,9907,"McCloskey, Thomas",19,10,1,4,2,2,0,0,0,0,0,0,0,0,0,0
COMM107,9908,"Otchere, Faith Afua",19,9,6,1,0,0,1,0,0,0,0,0,1,0,1,0
COMM107,9909,"Wu, Xingman",20,1,2,14,1,0,0,0,1,0,0,0,0,0,1,0
COMM107,9910,"Swift, Christopher Noel",18,10,4,0,1,0,2,1,0,0,0,0,0,0,0,0
COMM107,9911,"Soeder, Janna",19,9,4,1,0,0,2,0,0,1,1,0,1,0,0,0
COMM107,9912,"Farhat, Aya Hussein",19,11,5,1,1,0,0,0,0,0,0,1,0,0,0,0
COMM107,9913,"Grossman, Jeremy R",19,5,7,1,2,2,1,1,0,0,0,0,0,0,0,0
COMM107,9914,"Perez Montes, Ari",19,7,6,5,0,1,0,0,0,0,0,0,0,0,0,0
COMM107,9916,"Kaufer, Mollie Rachel",19,7,7,3,0,0,1,0,0,1,0,0,0,0,0,0
COMM107,9917,"Pope, Cassondra N",19,10,4,2,0,0,2,0,0,1,0,0,0,0,0,0
COMM107,9918,"Farhat, Aya Hussein",19,10,6,1,0,0,1,0,0,1,0,0,0,0,0,0
COMM107,9919,"Grossman, Jeremy R",19,5,4,6,0,1,1,0,0,1,0,0,0,0,1,0
COMM107,9923,"Olson, Jade",19,10,4,4,0,0,1,0,0,0,0,0,0,0,0,0
COMM107,9924,"Pope, Cassondra N",18,10,5,2,1,0,0,0,0,0,0,0,0,0,0,0
COMM107,FC01,"Kaufer, Mollie Rachel",19,8,3,5,0,0,1,0,0,0,0,0,0,0,2,0
COMM107,FC02,"Sherburne, Sue",20,6,9,0,0,1,3,0,0,0,0,0,0,0,1,0
COMM107,FC03,"Salzano, Matthew Paul",19,10,4,4,0,0,1,0,0,0,0,0,0,0,0,0
COMM107,FC04,"Kaufer, Mollie Rachel",20,9,9,0,0,0,1,0,0,0,0,0,0,0,1,0
COMM107,FC05,"Nadler, Paula F",19,7,5,2,1,0,4,0,0,0,0,0,0,0,0,0
COMM107,FC06,"Perez Montes, Ari",19,8,4,1,2,1,3,0,0,0,0,0,0,0,0,0
COMM107B,101,"Lucas, Melissa A.",19,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0
COMM107B,201,"Schaaf, Christine Masterson",19,13,4,0,1,0,0,0,1,0,0,0,0,0,0,0
COMM107C,101,"Pope, Cassondra N",19,10,6,2,0,0,1,0,0,0,0,0,0,0,0,0
COMM107C,201,"Pope, Cassondra N",20,6,7,2,2,1,1,0,0,0,0,0,0,0,1,0
COMM130,101,"Montgomery, Fielding Edmund",53,13,10,11,6,3,3,1,1,2,0,0,0,0,3,0
COMM130,201,"Parry-Giles, Shawn J.",52,10,6,30,0,2,1,0,0,0,0,0,0,0,3,0
COMM130,301,"De Saint Felix, Skye Cambre",40,4,11,10,4,0,5,2,1,1,1,0,0,1,0,0
COMM200,101,"Itoh, Megu",19,9,6,2,1,1,0,0,0,0,0,0,0,0,0,0
COMM200,201,"Swift, Christopher Noel",17,9,5,2,1,0,0,0,0,0,0,0,0,0,0,0
COMM200,301,"Swift, Christopher Noel",19,3,3,1,2,3,5,0,0,2,0,0,0,0,0,0
COMM200,401,"Itoh, Megu",19,7,7,1,3,0,1,0,0,0,0,0,0,0,0,0
COMM201,101,"Lee, Sun Young",62,11,24,2,9,2,8,1,0,3,0,0,0,0,2,0
COMM201,201,"Simon, Susan Whyte",29,2,1,0,6,9,8,2,0,1,0,0,0,0,0,0
COMM230,101,"Rhodes, Sean Arlando",23,1,4,11,1,1,2,1,0,1,0,1,0,0,0,0
COMM230,201,"Rhodes, Sean Arlando",24,3,1,18,2,0,0,0,0,0,0,0,0,0,0,0
COMM250,101,"Mazzone, Raphael",25,5,4,6,2,0,5,0,0,1,0,0,0,2,0,0
COMM250,103,,25,6,3,5,3,0,4,0,1,2,0,0,0,1,0,0,
COMM250,105,,26,3,5,4,6,1,3,0,1,0,1,0,0,1,1,0,
COMM250,106,,26,2,2,13,0,4,3,0,0,0,1,0,0,0,1,0,
COMM250,108,,24,6,6,6,0,2,1,0,0,0,1,0,0,1,1,0,
COMM250,109,,25,10,4,5,1,0,1,1,0,2,0,0,0,0,1,0,
COMM288,101,"Gowin, Julie S.",7,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0
COMM301,101,"Parry-Giles, Trevor S.",43,18,9,0,5,4,6,0,0,0,0,0,0,0,1,0
COMM302,101,"Kim, Jiyoun",28,3,8,1,3,4,3,0,0,4,0,0,0,1,1,0
COMM302,ESG1,"Bae, Soyoung",29,2,3,0,4,4,4,1,3,4,0,0,1,1,2,0
COMM303,101,"Steele, Catherine Knight",85,28,17,7,10,0,1,5,2,7,1,0,2,3,2,0
COMM304,101,"Maddux, Kristjana Lyn",127,40,20,4,21,10,13,4,1,4,2,0,2,1,3,2
COMM304,ESG1,"Bae, Soyoung",32,2,2,0,8,6,5,1,0,6,0,0,0,1,1,0
COMM305,101,"Khamis, Sahar Mohamed",21,0,6,0,2,1,10,0,0,1,0,0,0,0,1,0
COMM306,101,"Soeder, Janna",31,9,10,3,1,0,3,1,0,1,0,0,0,1,2,0
COMM306,201,"Soeder, Janna",30,15,3,2,4,2,3,0,0,1,0,0,0,0,0,0
COMM307,101,"Nan, Xiaoli",30,8,5,9,1,0,3,1,0,0,0,0,0,2,1,0
COMM324,101,"Hourigan, Taylor Aline",27,11,0,13,0,0,0,0,0,0,0,0,0,0,2,1
COMM324,201,"Hourigan, Taylor Aline",25,15,0,10,0,0,0,0,0,0,0,0,0,0,0,0
COMM324,301,"Schultz, Kalin Cecilia",27,6,3,15,0,0,2,0,0,0,0,0,0,0,1,0
COMM324,401,"Schultz, Kalin Cecilia",26,1,4,16,0,2,0,0,0,0,1,0,0,0,2,0
COMM330,101,"Robbins, Carolyn",25,7,5,4,2,1,4,1,0,0,1,0,0,0,0,0
COMM330,201,"Robbins, Carolyn",25,9,10,4,0,1,1,0,0,0,0,0,0,0,0,0
COMM330,ESG1,"Soeder, Janna",16,3,1,1,2,2,5,0,0,1,0,1,0,0,0,0
COMM331,101,"Bohlmann, Vijaya Koilpillai",20,2,7,0,5,1,4,0,0,1,0,0,0,0,0,0
COMM351,101,"Bohlmann, Vijaya Koilpillai",20,6,9,1,2,0,2,0,0,0,0,0,0,0,0,0
COMM351,201,"Bohlmann, Vijaya Koilpillai",20,6,10,1,0,0,3,0,0,0,0,0,0,0,0,0
COMM351,301,"Drake, Steven E.",19,2,11,0,2,1,3,0,0,0,0,0,0,0,0,0
COMM351,401,"Drake, Steven E.",5,2,1,0,1,0,1,0,0,0,0,0,0,0,0,0
COMM353,101,"Ashby-King, Drew Thomas",16,7,8,1,0,0,0,0,0,0,0,0,0,0,0,0
COMM353,201,"Iannacone, Jeannette Isabelle",17,5,3,5,0,0,4,0,0,0,0,0,0,0,0,0
COMM360,101,"Hardy, Alisa Denise",25,5,4,3,1,3,4,3,0,1,0,0,0,0,1,0
COMM360,201,"Fraser, Daviana Alessandra",25,0,6,0,3,1,10,2,0,3,0,0,0,0,0,0
COMM370,101,"Khamis, Sahar Mohamed",30,2,7,0,8,2,7,2,0,2,0,0,0,0,0,0
COMM370,201,"Joyce, Nick M",28,3,2,1,6,1,5,1,1,5,0,0,0,1,2,0
COMM371,101,"Bruner, Jaclyn",30,26,2,0,0,0,1,0,0,0,0,0,0,1,0,0
COMM371,ESG1,"Bruner, Jaclyn",24,13,1,0,1,2,2,0,0,0,0,0,0,5,0,0
COMM372,ESG1,"Nixon, Adam Wayne",11,5,0,1,4,0,0,0,0,0,0,0,0,1,0,0
COMM373,ESG1,"Nixon, Adam Wayne",17,8,3,0,1,0,4,0,0,0,0,0,0,0,1,0
COMM375,ESG1,"Nixon, Adam Wayne",17,7,7,0,0,0,1,1,0,0,0,1,0,0,0,0
COMM382,101,"Kc, Umisha",26,6,4,11,2,0,2,0,0,0,0,0,0,0,1,0
COMM382,201,"Joyce, Nick M",30,5,4,0,11,0,5,0,1,2,1,0,0,1,0,0
COMM382,301,"Perez Montes, Ari",24,6,5,11,1,0,1,0,0,0,0,0,0,0,0,0
COMM382,ESG1,"Dapherede-Otusanya, Ayodeji",21,2,5,0,3,1,2,1,1,2,0,0,0,3,1,0
COMM385,101,"Zelaya, Carina",30,6,10,6,0,0,4,0,1,2,0,0,0,0,1,0
COMM386,101,"Gowin, Julie S.",36,8,3,22,0,0,1,0,0,0,0,0,0,2,0,0
COMM386,ESG1,"Nuredini, Raimonda",5,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0
COMM388,4701,"Mazzone, Raphael",14,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0
COMM398C,101,"Mazzone, Raphael",11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
COMM398D,101,"Sommerfeldt, Erich James",18,3,7,0,1,6,1,0,0,0,0,0,0,0,0,0
COMM398E,101,"Dapherede-Otusanya, Ayodeji",8,2,2,2,1,0,0,0,0,1,0,0,0,0,0,0
COMM398I,101,"Parry-Giles, Shawn J.",49,8,18,11,4,2,3,0,0,1,0,0,0,1,1,0
COMM398K,ESG1,"Genovese, Ilse",9,1,4,0,2,0,1,0,0,1,0,0,0,0,0,0
COMM398N,ESG1,"Genovese, Ilse",5,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
COMM398O,101,"Olson, Jade",31,9,2,5,2,3,2,1,1,1,0,0,0,3,2,0
COMM398Q,ESG1,"Nixon, Adam Wayne",20,11,2,1,3,0,1,0,0,1,0,0,0,1,0,0
COMM398T,ESG1,"Bruner, Jaclyn",26,0,0,25,0,0,0,0,0,0,0,0,0,1,0,0
COMM419A,ESG1,"Dapherede-Otusanya, Ayodeji",24,3,3,2,3,4,4,2,1,0,0,0,0,1,1,0
COMM419A,ESG2,"Dapherede-Otusanya, Ayodeji",8,3,1,1,0,1,0,1,0,0,0,0,0,1,0,0
COMM419C,101,"Zelaya, Carina",5,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0
COMM425,101,"Edelstein, Lauren Michelle",32,12,3,14,1,0,2,0,0,0,0,0,0,0,0,0
COMM426,101,"Edelstein, Lauren Michelle",31,10,4,7,1,1,3,2,0,1,1,0,0,1,0,0
COMM427,ESG1,"Clemons, Dionne Christina",31,6,5,15,1,1,0,0,1,0,0,0,0,1,1,0
COMM448C,101,"Lee, Sun Young",28,5,12,2,2,1,6,0,0,0,0,0,0,0,0,0
COMM449F,101,"Bae, Soyoung",30,11,11,0,2,1,3,2,0,0,0,0,0,0,0,0
COMM449L,101,"Clemons, Dionne Christina",31,2,4,21,1,0,1,0,0,0,0,0,0,1,1,0
COMM460,101,"Woods, Carly S.",27,6,4,3,1,2,6,2,0,1,0,0,0,1,1,0
COMM462,101,"Soeder, Janna",30,13,7,3,1,1,2,0,0,1,0,0,0,2,0,0
COMM475,101,"Bae, Soyoung",28,2,5,1,5,5,4,1,0,2,0,0,0,3,0,0
COMM476,101,"Liu, Brooke Fisher",26,2,7,1,2,2,10,0,0,1,0,0,0,0,1,0
COMM476,201,"Sommerfeldt, Erich James",25,0,4,0,7,3,8,1,1,1,0,0,0,0,0,0
COMM483,101,"Simon, Susan Whyte",12,4,4,0,1,2,1,0,0,0,0,0,0,0,0,0
COMM488I,101,"Ashby-King, Drew Thomas",45,28,2,6,2,0,1,0,0,1,0,0,0,1,4,0
COMM498J,101,"Clemons, Dionne Christina",29,10,9,6,0,1,2,0,0,1,0,0,0,0,0,0
COMM498J,ESG1,"Clemons, Dionne Christina",24,7,7,4,1,0,1,1,0,0,0,0,0,2,1,0
COMM498R,101,"Kim, Jiyoun",30,3,8,1,3,3,9,0,0,3,0,0,0,0,0,0
COMM630,101,"Liu, Brooke Fisher",7,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1
COMM659,PG01,"Parry-Giles, Shawn J.",7,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0
COMM661,101,"Woods, Carly S.",9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1
COMM669,PDG1,"Parry-Giles, Shawn J.",5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1
COMM686,101,"Anderson, Lindsey B",8,2,0,6,0,0,0,0,0,0,0,0,0,0,0,0
COMM700,101,"Seate, Anita Atwell",8,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0
COMM711,101,"Maddux, Kristjana Lyn",12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4
COMM713,PG01,,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
COMM715,101,"Anderson, Lindsey B",18,7,0,10,0,0,1,0,0,0,0,0,0,0,0,0
COMM738E,101,"Namkoong, Kang",7,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0
COMM769,PG01,"Lank, Stephen",8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COMM789,PG01,"Mazzone, Raphael",8,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0
COMM798,1401,"Parry-Giles, Shawn J.",7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPBE100,101,"Schlake, Oliver",44,12,8,19,0,1,3,0,0,0,0,0,0,0,1,0
CPBE100,201,,39,10,8,11,3,1,2,1,0,0,0,1,0,0,2,0,
CPBE225,101,"Koretsky, Ira",35,19,8,2,1,1,4,0,0,0,0,0,0,0,0,0
CPBE225,102,"Koretsky, Ira",27,14,8,0,3,1,0,0,0,0,0,0,0,0,1,0
CPET100,101,"Knight, Tim",83,24,3,49,1,0,2,1,0,1,0,0,0,1,0,1
CPET200,101,"Knight, Tim",56,11,2,40,1,0,1,0,0,0,0,0,0,0,0,1
CPGH100,101,"Johnson, Janay R",87,28,8,46,2,0,0,0,0,0,0,0,1,1,1,0
CPGH200,101,"Johnson, Janay R",56,24,5,22,0,0,2,0,0,0,0,0,0,0,3,0
CPJT100,101,"DeCamillis, Justine Marie",76,57,10,0,1,2,5,0,1,0,0,0,0,0,0,0
CPJT200,101,"DeCamillis, Justine Marie",47,33,6,0,1,2,1,0,0,0,0,0,0,2,2,0
CPMS100,101,"Burns, Alison",84,23,3,47,7,0,2,0,1,0,0,0,0,0,1,0
CPMS225,101,"Burns, Alison",66,44,1,18,0,0,0,1,0,0,0,0,0,0,2,0
CPMS230,101,"Burns, Alison",19,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0
CPPL100,101,"Brower, Kelly Elizabeth",46,15,2,27,1,0,1,0,0,0,0,0,0,0,0,0
CPPL100,201,"Brower, Kelly Elizabeth",38,13,2,18,1,1,2,0,0,0,1,0,0,0,0,0
CPPL200,101,"Feehan, Mathew",62,9,3,48,0,1,1,0,0,0,0,0,0,0,0,0
CPSA100,101,"Bremenstuhl, Heather-Erin",23,3,3,14,0,0,1,0,0,0,0,0,0,0,2,0
CPSA100,102,,25,5,0,12,1,0,2,0,0,1,0,0,1,2,1,0,
CPSA100,103,,16,5,1,8,1,0,1,0,0,0,0,0,0,0,0,0,
CPSA149,101,"Burgess, Harold F.",8,0,1,4,0,0,0,1,0,0,0,0,0,2,0,0
CPSA200,101,"Bremenstuhl, Heather-Erin",21,5,3,12,0,0,1,0,0,0,0,0,0,0,0,0
CPSA200,102,,14,3,1,3,2,1,0,0,0,1,0,0,0,1,2,0,
CPSA200,103,,9,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,
CPSD200,101,"Thomson, Erin Michelle",42,16,2,18,4,0,0,0,1,0,0,0,0,0,1,0
CPSF100,101,"Parent, Beth",82,68,9,0,1,0,2,0,0,0,1,0,0,0,1,0
CPSF200,101,"Parent, Beth",61,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPSG100,101,"Holtz, Thomas Richard",81,21,6,49,2,0,1,0,0,0,0,0,1,0,1,0
CPSG200,101,"Holtz, Thomas Richard",45,20,4,17,1,0,2,0,0,0,0,0,0,0,1,0
CPSN100,101,"Kosko, Stacy Jeanne",25,16,1,5,0,1,1,1,0,0,0,0,0,0,0,0
CPSN100,102,,21,8,4,4,0,0,2,0,0,0,0,0,0,1,2,0,
CPSN100,103,,25,16,1,2,2,1,2,0,0,0,0,0,0,1,0,0,
CPSN100,104,,6,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,
CPSP239,101,"DeCamillis, Justine Marie",5,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0
CPSP269,101,"DeCamillis, Justine Marie",5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
CPSP269E,101,"Knight, Tim",7,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
CPSP339P,101,"Washburn, Susannah L",6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
CPSP369A,101,"Bremenstuhl, Heather-Erin",9,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0
CPSP369T,101,"Tomblin, David",10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CPSS100,101,"Tomblin, David",16,14,0,0,0,0,0,0,0,0,0,0,0,1,1,0
CPSS100,102,,16,14,0,0,1,0,0,0,0,0,0,0,0,1,0,0,
CPSS100,103,,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CPSS100,104,,15,14,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
CPSS100,105,,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CPSS100,106,,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CPSS220,101,"Mogul, Nicole Farkas",24,15,4,4,0,0,0,0,0,0,0,0,0,0,0,1
CPSS225,101,"Lo, Kuan-Hung",19,5,2,1,6,0,1,0,1,1,0,0,0,1,1,0
CPSS240,201,"Zohery, Vivian Ali",16,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0
CPSS340,101,"Tomblin, David",13,8,0,5,0,0,0,0,0,0,0,0,0,0,0,0
DANC109,5501,"Pearson, Sara R",8,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0
DANC109,5502,"Pearson, Sara R",7,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0
DANC128,5501,"Steinberg, Rebecca Anne",13,3,2,5,2,0,1,0,0,0,0,0,0,0,0,0
DANC138A,5501,"Daniels, Amber Marie",17,3,1,10,0,1,0,0,0,0,0,0,0,0,2,0
DANC148,5502,"Villanueva, Carlo Antonio Ortega",23,6,4,9,0,0,0,0,0,1,0,1,0,0,2,0
DANC148,5504,"Mata-Ortega, Gabriel",13,5,0,0,0,0,2,0,0,1,0,0,0,0,4,1
DANC179,5501,"Fang, Adriane",18,9,0,5,1,1,1,0,0,1,0,0,0,0,0,0
DANC200,101,"Lanza Ruiz, Gerson Noe",26,12,6,4,0,0,2,0,0,0,0,0,0,0,2,0
DANC200,201,"Falcon, Britney Elizabeth",17,4,1,9,0,0,3,0,0,0,0,0,0,0,0,0
DANC200,301,"Padilla Garcia, Javier Ignacio",24,4,0,20,0,0,0,0,0,0,0,0,0,0,0,0
DANC200,FC01,"Miller, Susan L.",19,12,1,3,2,1,0,0,0,0,0,0,0,0,0,0
DANC218,5501,"Widrig, Patrik",16,7,0,7,0,0,0,0,0,0,0,0,0,0,1,1
DANC228,5501,"Mata-Ortega, Gabriel",12,5,5,0,1,0,1,0,0,0,0,0,0,0,0,0
DANC304,101,"Davis, Crystal U",27,6,1,19,0,1,0,0,0,0,0,0,0,0,0,0
DANC309,5501,"Mayes, Alvin",17,7,6,2,0,0,2,0,0,0,0,0,0,0,0,0
DANC318,5501,"Fang, Adriane",14,7,2,2,0,1,2,0,0,0,0,0,0,0,0,0
DANC328,5501,"Portier, Kendra Eve",11,9,1,0,0,0,1,0,0,0,0,0,0,0,0,0
